캠페인 이름,광고 이름,광고 ID,일별,나이,비용,노출수,클릭수(목적지),CTR(목적지),전환수,전환당 비용,전환율(CVR),랜딩 페이지 조회(웹사이트),도달,통화
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사끊고15kg_260326,1861277272418370,2026-04-09,AGE_35_44,686,102,0,0.0,0,0,0.0,0,97,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사끊고15kg_260326,1861277272418370,2026-04-09,AGE_45_54,780,104,0,0.0,0,0,0.0,0,102,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사끊고15kg_260326,1861277272418370,2026-04-09,AGE_55_100,584,97,0,0.0,0,0,0.0,0,89,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사끊고15kg_260326,1861277272418370,2026-04-09,NONE,28,1,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사없이 체질_260320,1861277107797025,2026-04-09,AGE_45_54,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사없이 체질_260320,1860263832597618,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사없이 체질_260320,1861277107797025,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_식욕억제주사실패 마지막_260407,1861779341060274,2026-04-09,AGE_25_34,878,307,2,0.65,0,0,0.0,0,301,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_식욕억제주사실패 마지막_260407,1861779341060274,2026-04-09,AGE_35_44,1270,299,1,0.33,0,0,0.0,0,274,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_식욕억제주사실패 마지막_260407,1861779341060274,2026-04-09,AGE_45_54,1408,338,0,0.0,0,0,0.0,0,324,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_식욕억제주사실패 마지막_260407,1861779341060274,2026-04-09,AGE_55_100,1836,358,1,0.28,0,0,0.0,0,332,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_식욕억제주사실패 마지막_260407,1861779341060274,2026-04-09,NONE,4,3,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858358889554017,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_하체비만 40대 통짜바지_260311,1859358275806641,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_일산_의료진정보_무작정운동으로 팩폭_260406,1861709552021505,2026-04-09,AGE_35_44,1957,330,0,0.0,0,0,0.0,0,326,KRW
2604_다이트_전환캠페인,(재)_일산_의료진정보_무작정운동으로 팩폭_260406,1861709552021505,2026-04-09,AGE_45_54,3180,307,2,0.65,0,0,0.0,0,305,KRW
2604_다이트_전환캠페인,(재)_일산_의료진정보_무작정운동으로 팩폭_260406,1861709552021505,2026-04-09,AGE_55_100,1552,255,1,0.39,0,0,0.0,0,254,KRW
2604_다이트_전환캠페인,(재)_일산_의료진정보_무작정운동으로 팩폭_260406,1861709552021505,2026-04-09,NONE,2,2,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,"(재)_일산_인플방문후기_건강한다이어트(일산, 박고경)_260325",1861277705679282,2026-04-09,AGE_35_44,2101,184,1,0.54,0,0,0.0,0,180,KRW
2604_다이트_전환캠페인,"(재)_일산_인플방문후기_건강한다이어트(일산, 박고경)_260325",1861277705679282,2026-04-09,AGE_45_54,481,127,0,0.0,0,0,0.0,0,125,KRW
2604_다이트_전환캠페인,"(재)_일산_인플방문후기_건강한다이어트(일산, 박고경)_260325",1861277705679282,2026-04-09,AGE_55_100,416,131,0,0.0,0,0,0.0,0,130,KRW
2604_다이트_전환캠페인,"(재)_일산_인플방문후기_건강한다이어트(일산, 박고경)_260325",1861277705679282,2026-04-09,NONE,3,1,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_일산_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1861277479159890,2026-04-09,AGE_35_44,7201,641,3,0.47,0,0,0.0,0,631,KRW
2604_다이트_전환캠페인,(재)_일산_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1861277479159890,2026-04-09,AGE_45_54,8084,508,5,0.98,1,8084,20.0,0,492,KRW
2604_다이트_전환캠페인,(재)_일산_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1861277479159890,2026-04-09,AGE_55_100,3995,268,4,1.49,0,0,0.0,0,260,KRW
2603_다이트_전환캠페인,(재)_일산_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858833441334273,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_일산_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1861277479159890,2026-04-09,NONE,48,3,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_일산_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437881987106,2026-04-09,AGE_35_44,2406,318,1,0.31,0,0,0.0,0,310,KRW
2604_다이트_전환캠페인,(재)_일산_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437881987106,2026-04-09,AGE_45_54,4112,303,0,0.0,0,0,0.0,0,297,KRW
2604_다이트_전환캠페인,(재)_일산_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437881987106,2026-04-09,AGE_55_100,2670,176,1,0.57,1,2670,100.0,0,174,KRW
2603_다이트_전환캠페인,(재)_일산_진료셀프캠_50대 뱃살 체지방만_260317,1859895953149089,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_비만주사 10년은 늙어보인대요_260326,1861277619225650,2026-04-09,AGE_35_44,355,73,0,0.0,0,0,0.0,0,73,KRW
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_비만주사 10년은 늙어보인대요_260326,1861277619225650,2026-04-09,AGE_45_54,275,46,0,0.0,0,0,0.0,0,46,KRW
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_비만주사 10년은 늙어보인대요_260326,1861277619225650,2026-04-09,AGE_55_100,221,37,0,0.0,0,0,0.0,0,37,KRW
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_비만주사 10년은 늙어보인대요_260326,1861277619225650,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_식욕억제주사실패 마지막_260407,1861779422527666,2026-04-09,AGE_35_44,2250,315,1,0.32,0,0,0.0,0,312,KRW
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_식욕억제주사실패 마지막_260407,1861779422527666,2026-04-09,AGE_45_54,3211,304,1,0.33,0,0,0.0,0,299,KRW
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_식욕억제주사실패 마지막_260407,1861779422527666,2026-04-09,AGE_55_100,2151,249,1,0.4,0,0,0.0,0,244,KRW
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_식욕억제주사실패 마지막_260407,1861779422527666,2026-04-09,NONE,11,2,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1861277533224961,2026-04-09,AGE_35_44,805,88,0,0.0,0,0,0.0,0,86,KRW
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1861277533224961,2026-04-09,AGE_45_54,810,89,0,0.0,0,0,0.0,0,89,KRW
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_주사형비만치료제 고민끝에 40대부부 -32kg_260225,1861277533224961,2026-04-09,AGE_55_100,618,93,0,0.0,0,0,0.0,0,90,KRW
2604_다이트_전환캠페인,(재)_창원_의료진정보_무작정운동으로 팩폭_260406,1861709359069201,2026-04-09,AGE_35_44,392,74,0,0.0,0,0,0.0,0,69,KRW
2604_다이트_전환캠페인,(재)_창원_의료진정보_무작정운동으로 팩폭_260406,1861709359069201,2026-04-09,AGE_45_54,1132,101,1,0.99,0,0,0.0,0,98,KRW
2604_다이트_전환캠페인,(재)_창원_의료진정보_무작정운동으로 팩폭_260406,1861709359069201,2026-04-09,AGE_55_100,1012,68,0,0.0,0,0,0.0,0,62,KRW
2604_다이트_전환캠페인,(재)_창원_의료진정보_무작정운동으로 팩폭_260406,1861709359069201,2026-04-09,NONE,4,1,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,"(재)_창원_인플방문후기_건강한다이어트(창원,박고경)_260325",1861278731680866,2026-04-09,AGE_35_44,2067,245,2,0.82,0,0,0.0,0,234,KRW
2604_다이트_전환캠페인,"(재)_창원_인플방문후기_건강한다이어트(창원,박고경)_260325",1861278731680866,2026-04-09,AGE_45_54,4360,309,0,0.0,0,0,0.0,0,286,KRW
2604_다이트_전환캠페인,"(재)_창원_인플방문후기_건강한다이어트(창원,박고경)_260325",1861278731680866,2026-04-09,AGE_55_100,3126,285,0,0.0,0,0,0.0,0,262,KRW
2604_다이트_전환캠페인,"(재)_창원_인플방문후기_건강한다이어트(창원,박고경)_260325",1861278731680866,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_창원_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858833707245617,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_창원_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437705571345,2026-04-09,AGE_35_44,2586,353,3,0.85,0,0,0.0,0,324,KRW
2604_다이트_전환캠페인,(재)_창원_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437705571345,2026-04-09,AGE_45_54,5532,519,0,0.0,0,0,0.0,0,454,KRW
2604_다이트_전환캠페인,(재)_창원_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437705571345,2026-04-09,AGE_55_100,3779,424,2,0.47,0,0,0.0,0,373,KRW
2604_다이트_전환캠페인,(재)_창원_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437705571345,2026-04-09,NONE,91,1,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_창원_진료셀프캠_50대 뱃살 체지방만_260311,1859896365364290,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_창원_진료셀프캠_비만주사끊고15kg_260326,1860714411785234,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_창원_진료셀프캠_식욕억제주사실패 마지막_260407,1861779402873057,2026-04-09,AGE_35_44,510,110,0,0.0,0,0,0.0,0,109,KRW
2604_다이트_전환캠페인,(재)_창원_진료셀프캠_식욕억제주사실패 마지막_260407,1861779402873057,2026-04-09,AGE_45_54,1070,126,1,0.79,0,0,0.0,0,116,KRW
2604_다이트_전환캠페인,(재)_창원_진료셀프캠_식욕억제주사실패 마지막_260407,1861779402873057,2026-04-09,AGE_55_100,997,141,0,0.0,0,0,0.0,0,120,KRW
2604_다이트_전환캠페인,(재)_창원_진료셀프캠_식욕억제주사실패 마지막_260407,1861779402873057,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_창원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861278292523041,2026-04-09,AGE_55_100,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_창원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1860546141013361,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_창원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861278292523041,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_천안_의료진정보_무작정운동으로 팩폭_260405,1861708807896498,2026-04-09,AGE_35_44,347,115,0,0.0,0,0,0.0,0,111,KRW
2604_다이트_전환캠페인,(재)_천안_의료진정보_무작정운동으로 팩폭_260405,1861708807896498,2026-04-09,AGE_45_54,521,64,0,0.0,0,0,0.0,0,62,KRW
2604_다이트_전환캠페인,(재)_천안_의료진정보_무작정운동으로 팩폭_260405,1861708807896498,2026-04-09,AGE_55_100,305,47,1,2.13,0,0,0.0,0,47,KRW
2604_다이트_전환캠페인,(재)_천안_의료진정보_무작정운동으로 팩폭_260405,1861708807896498,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_천안_의료진정보_비만주사요요 탄수중독_260320,1860171393987826,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,"(재)_천안_인플방문후기_건강한다이어트(천안, 박고경)_260325",1861278985311585,2026-04-09,AGE_35_44,4576,550,2,0.36,0,0,0.0,0,528,KRW
2604_다이트_전환캠페인,"(재)_천안_인플방문후기_건강한다이어트(천안, 박고경)_260325",1861278985311585,2026-04-09,AGE_45_54,3995,422,1,0.24,0,0,0.0,0,409,KRW
2604_다이트_전환캠페인,"(재)_천안_인플방문후기_건강한다이어트(천안, 박고경)_260325",1861278985311585,2026-04-09,AGE_55_100,2472,248,0,0.0,0,0,0.0,0,237,KRW
2604_다이트_전환캠페인,"(재)_천안_인플방문후기_건강한다이어트(천안, 박고경)_260325",1861278985311585,2026-04-09,NONE,22,1,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,"(재)_천안_인플방문후기_건강한다이어트(천안, 박고경)_260325",1860615057904689,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_천안_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858834125348929,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_천안_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861433575335186,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_천안_진료QnA_지긋지긋 40대 뱃살 고생없이_260309,1861278873581714,2026-04-09,AGE_35_44,366,42,0,0.0,0,0,0.0,0,42,KRW
2604_다이트_전환캠페인,(재)_천안_진료QnA_지긋지긋 40대 뱃살 고생없이_260309,1861278873581714,2026-04-09,AGE_45_54,309,39,0,0.0,0,0,0.0,0,37,KRW
2604_다이트_전환캠페인,(재)_천안_진료QnA_지긋지긋 40대 뱃살 고생없이_260309,1861278873581714,2026-04-09,AGE_55_100,228,19,0,0.0,0,0,0.0,0,18,KRW
2604_다이트_전환캠페인,(재)_천안_진료QnA_지긋지긋 40대 뱃살 고생없이_260309,1861278873581714,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_천안_진료셀프캠_50대 20대처럼 체지방_260317,1859897810343346,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_천안_진료셀프캠_비만주사끊고15kg_260326,1860714711311361,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_천안_진료셀프캠_상체비만 40대 팔뚝살부터_260311,1859358567112033,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_천안_진료셀프캠_식욕억제주사실패 마지막_260407,1861779883450610,2026-04-09,AGE_35_44,3805,434,2,0.46,0,0,0.0,0,403,KRW
2604_다이트_전환캠페인,(재)_천안_진료셀프캠_식욕억제주사실패 마지막_260407,1861779883450610,2026-04-09,AGE_45_54,6278,509,3,0.59,0,0,0.0,0,457,KRW
2604_다이트_전환캠페인,(재)_천안_진료셀프캠_식욕억제주사실패 마지막_260407,1861779883450610,2026-04-09,AGE_55_100,5552,341,0,0.0,0,0,0.0,0,308,KRW
2604_다이트_전환캠페인,(재)_천안_진료셀프캠_식욕억제주사실패 마지막_260407,1861779883450610,2026-04-09,NONE,15,4,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_천안_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861968142031009,2026-04-09,AGE_35_44,4086,328,2,0.61,0,0,0.0,0,318,KRW
2604_다이트_전환캠페인,(재)_천안_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861968142031009,2026-04-09,AGE_45_54,8284,498,8,1.61,0,0,0.0,0,469,KRW
2604_다이트_전환캠페인,(재)_천안_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861968142031009,2026-04-09,AGE_55_100,6847,431,4,0.93,0,0,0.0,0,404,KRW
2604_다이트_전환캠페인,(재)_천안_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861968142031009,2026-04-09,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(신)_대구_의료진정보_주사형비만치료제 10년은_260116,1861278242108689,2026-04-10,AGE_55_100,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(신)_대구_의료진정보_주사형비만치료제 10년은_260116,1861278242108689,2026-04-10,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(신)_대구_인플방문후기_50대엄마 혈당다이어트(햅삐)_260317,1859897365795954,2026-04-10,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(신)_대구_인플방문후기_건강한다이어트(박고경)_260324,1860546064810113,2026-04-10,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(신)_대구_인플방문후기_당뇨다이어트(대읽남)_260311,1859417671501954,2026-04-10,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1861277850752146,2026-04-10,AGE_35_44,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1858362316758178,2026-04-10,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(신)_대구_인플방문후기_먹으면서 다이어트(대읽남)_251017,1861277850752146,2026-04-10,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(신)_대구_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861796218051601,2026-04-10,AGE_35_44,1681,136,1,0.74,0,0,0.0,0,133,KRW
2604_다이트_전환캠페인,(신)_대구_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861796218051601,2026-04-10,AGE_45_54,3049,164,2,1.22,0,0,0.0,0,158,KRW
2604_다이트_전환캠페인,(신)_대구_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861796218051601,2026-04-10,AGE_55_100,1542,80,0,0.0,0,0,0.0,0,75,KRW
2604_다이트_전환캠페인,(신)_대구_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861796218051601,2026-04-10,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(신)_대구_인플방문후기_주사형비만치료제(the.hyunniverse)_260403,1861968872286353,2026-04-10,AGE_35_44,9164,881,3,0.34,0,0,0.0,0,816,KRW
2604_다이트_전환캠페인,(신)_대구_인플방문후기_주사형비만치료제(the.hyunniverse)_260403,1861968872286353,2026-04-10,AGE_45_54,14953,1212,4,0.33,0,0,0.0,0,1065,KRW
2604_다이트_전환캠페인,(신)_대구_인플방문후기_주사형비만치료제(the.hyunniverse)_260403,1861968872286353,2026-04-10,AGE_55_100,11485,803,8,1.0,1,11485,12.5,0,678,KRW
2604_다이트_전환캠페인,(신)_대구_인플방문후기_주사형비만치료제(the.hyunniverse)_260403,1861968872286353,2026-04-10,NONE,3,1,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(신)_대구_진료셀프캠_주사형 비만치료제보다 더중요한이것_260120,1858362316758162,2026-04-10,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(신)_대전_인플방문후기_밥빵면못참는현대인(대전잇츠)_260410,1862064327619745,2026-04-10,AGE_35_44,383,146,1,0.68,0,0,0.0,0,146,KRW
2604_다이트_전환캠페인,(신)_대전_인플방문후기_밥빵면못참는현대인(대전잇츠)_260410,1862064327619745,2026-04-10,AGE_45_54,503,141,1,0.71,0,0,0.0,0,138,KRW
2604_다이트_전환캠페인,(신)_대전_인플방문후기_밥빵면못참는현대인(대전잇츠)_260410,1862064327619745,2026-04-10,AGE_55_100,309,94,0,0.0,0,0,0.0,0,93,KRW
2604_다이트_전환캠페인,(신)_대전_인플방문후기_밥빵면못참는현대인(대전잇츠)_260410,1862064327619745,2026-04-10,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(신)_대전_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861796462367905,2026-04-10,AGE_35_44,639,54,1,1.85,0,0,0.0,0,51,KRW
2604_다이트_전환캠페인,(신)_대전_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861796462367905,2026-04-10,AGE_45_54,731,62,0,0.0,0,0,0.0,0,61,KRW
2604_다이트_전환캠페인,(신)_대전_인플방문후기_밥빵면안당기는원장님(itsmeyuriwon)_260407,1861796462367905,2026-04-10,AGE_55_100,1091,39,1,2.56,0,0,0.0,0,37,KRW
